,rpn/num_neg_anchors,roi_head/num_fg_samples,roi_head/num_bg_samples,fast_rcnn/cls_accuracy,fast_rcnn/fg_cls_accuracy,fast_rcnn/false_negative,rank_data_time,data_time,total_loss,loss_cls,loss_box_reg,loss_rpn_cls,loss_rpn_loc,lr,time,eta_seconds,bbox/AP,bbox/AP50,bbox/AP75,bbox/APs,bbox/APm,bbox/APl,bbox/AP-BJTU,bbox/AP-FHY,bbox/AP-MH,bbox/AP-TSG,bbox/AP-TYHT,bbox/AP-ZX,rpn/num_pos_anchors
68,249.375,14.375,241.625,0.97998046875,0.7707070708274841,0.22929292917251587,0.02124922163784504,0.02124922163784504,0.21550782024860382,0.05794086307287216,0.12284369021654129,0.00683586485683918,0.013182302936911583,0.006678255740553141,0.23534633219242096,1007.6056518554688,,,,,,,,,,,,,6.625
69,250.5,13.25,242.75,0.97900390625,0.6909090876579285,0.30909091234207153,0.032649554312229156,0.032649554312229156,0.2098383754491806,0.06292536854743958,0.10936416685581207,0.011096633970737457,0.010371959768235683,0.006642154883593321,0.2318953573703766,999.0478515625,,,,,,,,,,,,,5.5
70,248.5,14.875,241.125,0.98388671875,0.8258525133132935,0.17414747178554535,0.028109222650527954,0.028109222650527954,0.2111061066389084,0.04807911813259125,0.10597139596939087,0.006916898302733898,0.019253503531217575,0.0066056763753294945,0.274867445230484,990.612060546875,,,,,,,,,,,,,7.5
71,250.5,12.375,243.625,0.97900390625,0.7208164930343628,0.2581579089164734,0.02978801727294922,0.02978801727294922,0.20118653774261475,0.055834464728832245,0.10419736057519913,0.010348113253712654,0.011560618877410889,0.006568825803697109,0.30838966369628906,985.517822265625,,,,,,,,,,,,,5.5
72,251.0,14.5,241.5,0.97607421875,0.7422958612442017,0.2577041685581207,0.025778384879231453,0.025778384879231453,0.23560690879821777,0.0654291883111,0.14576774835586548,0.005705786868929863,0.009654764086008072,0.006531608756631613,0.2928038239479065,980.3819580078125,,,,,,,,,,,,,5.0
73,250.625,14.25,241.75,0.97705078125,0.7743018865585327,0.21845175325870514,0.038705650717020035,0.038705650717020035,0.20692531764507294,0.06261301040649414,0.10618025064468384,0.007454006001353264,0.011072363704442978,0.0064940317533910275,0.3062921464443207,976.8468017578125,,,,,,,,,,,,,5.375
74,248.125,13.25,242.75,0.98095703125,0.7719298005104065,0.21280701458454132,0.021147657185792923,0.021147657185792923,0.18644052743911743,0.051260437816381454,0.11642879247665405,0.008626597002148628,0.015614224597811699,0.006456100381910801,0.2924228012561798,971.7886352539062,,,,,,,,,,,,,7.875
75,250.125,14.25,241.75,0.98046875,0.7905101180076599,0.2094898670911789,0.03405370935797691,0.03405370935797691,0.2026146948337555,0.051347970962524414,0.1127634197473526,0.01178339309990406,0.017730049788951874,0.006417820695787668,0.26168587803840637,967.21533203125,,,,,,,,,,,,,5.875
76,251.0,16.25,239.75,0.97802734375,0.781116783618927,0.21153026819229126,0.022753886878490448,0.022753886878490448,0.1965516060590744,0.05862016975879669,0.12511375546455383,0.006919788662344217,0.010032113641500473,0.006379198748618364,0.2672834098339081,963.1690673828125,,,,,,,,,,,,,5.0
77,250.375,13.75,242.25,0.9814453125,0.7405303120613098,0.22301135957241058,0.02818812057375908,0.02818812057375908,0.2097536325454712,0.04621826112270355,0.1026255264878273,0.011195984669029713,0.010568447411060333,0.006340240128338337,0.28753191232681274,960.3954467773438,,,,,,,,,,,,,5.625
78,249.375,13.375,242.625,0.9765625,0.7160605788230896,0.283939391374588,0.03227083012461662,0.03227083012461662,0.23820160329341888,0.07244302332401276,0.11252530664205551,0.011953871697187424,0.014009445905685425,0.006300951819866896,0.29334190487861633,957.299072265625,,,,,,,,,,,,,6.625
79,250.625,11.875,244.125,0.98388671875,0.7555555701255798,0.23333333432674408,0.0246602613478899,0.0246602613478899,0.1804235428571701,0.0499475821852684,0.08789728581905365,0.0123542919754982,0.011467868462204933,0.006261339411139488,0.265207976102829,949.2280883789062,,,,,,,,,,,,,5.375
80,251.125,15.25,240.75,0.97802734375,0.820105791091919,0.16893424093723297,0.028405021876096725,0.028405021876096725,0.19478094577789307,0.0558515340089798,0.12640899419784546,0.006661827210336924,0.008894670754671097,0.006221409421414137,0.2826199531555176,943.6444091796875,,,,,,,,,,,,,4.875
81,249.75,14.5,241.5,0.9833984375,0.8491477370262146,0.1508522778749466,0.027956191450357437,0.027956191450357437,0.2022697776556015,0.05315577983856201,0.11410512030124664,0.00741200614720583,0.01038622297346592,0.006181168369948864,0.3255152106285095,941.6112060546875,,,,,,,,,,,,,6.25
